Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e733d619aa9271e5265e1beb166fc409e4498645585ab3b9a0789f47bdc20d2d,2022-04,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
a83305929b6fc8dad6079150a9d920c0eead6226f1970cdb393e6d2df65f0170,2022-04,Gwent Police,Gwent Police,-2.896871,51.607717,On or near Petrol Station,W01001639,Newport 004A,Unable to prosecute suspect
7c0a522a74643513dc7875285acb73b2a183e5448cd22c3bac9cc73c2aa023ef,2022-04,Gwent Police,Gwent Police,-3.042010,51.586080,On or near TYDU VIEW,W01001674,Newport 009E,Unable to prosecute suspect
3bafd475c3599c4235decab35c14e707aeeeed2375e19b3e9dc71be8e2732018,2022-04,Gwent Police,Gwent Police,-3.053050,51.584722,On or near Petrol Station,W01001671,Newport 016D,Unable to prosecute suspect
ff2872ac49ee4d111eb176525a63d1a3013498ba907a992b14fb23e354764242,2022-04,Gwent Police,Gwent Police,-3.214638,51.786444,On or near Supermarket,W01001458,Blaenau Gwent 004E,Suspect charged
2c3b1563bce69110653cf8fff687cc39bc86dcb1bd0a578ac6a8296a93be63c2,2022-04,Gwent Police,Gwent Police,-3.210990,51.666929,On or near ELGAR CLOSE,W01001353,Caerphilly 007B,Unable to prosecute suspect
2e16664011f7877ad78fa87d37aa30f7722d0db2d101104d9db90ea09cc4dc36,2022-04,Gwent Police,Gwent Police,-3.079074,51.776986,On or near AEL-Y-BRYN,W01001488,Torfaen 001B,Unable to prosecute suspect
a7aa4f3d927440a4d334c6b8cb1a133a76b12eb5c13289cfc91ee7dfdd328581,2022-04,Gwent Police,Gwent Police,-3.245889,51.776739,On or near Nightclub,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
03a0b9e59a9a38cc969c3ff9f95a4bb952b4d9f30e9b15914f388da8f5be2558,2022-04,Gwent Police,Gwent Police,-3.193958,51.651611,On or near MANOR ROAD,W01001405,Caerphilly 011E,Unable to prosecute suspect
ad03f74ad4be8a09861ec965a3c9e41f2252c32b5c898f8f14b7d32b00b4fc34,2022-04,Gwent Police,Gwent Police,-3.237519,51.641287,On or near LISBURN ROAD,W01001433,Caerphilly 013E,Unable to prosecute suspect
252911c05f2f56fb7c91e1eb20c9b03a6f5e8890cc93d26549d19b49c742fa80,2022-04,Gwent Police,Gwent Police,-3.071651,51.733481,On or near PISGAH CLOSE,W01001483,Torfaen 002B,Unable to prosecute suspect
247b6375fee8bf3fbc502ce8307d4621bc4fb4d0da530fc81289436f7d45284b,2022-04,Gwent Police,Gwent Police,-2.980142,51.599965,On or near HUBERT ROAD,W01001680,Newport 007E,Unable to prosecute suspect
e04733e2b77dc61f6b8482822c4429ef2d854622e6d1ce1c4c3dbe701f74f393,2022-04,Gwent Police,Gwent Police,-3.161150,51.776653,On or near THE RISE,W01001469,Blaenau Gwent 005F,Unable to prosecute suspect
28fe00efaac7253e639064ce195a519aed67eb710f5f0adf62f4a1db1223d5b0,2022-04,Gwent Police,Gwent Police,-2.954360,51.581565,On or near FERNSIDE,W01001645,Newport 015D,Unable to prosecute suspect
e992316f9f9e9a3a09e544e7afed96adc1e44e103b4c11d1e8b3d37d086299e0,2022-04,Gwent Police,Gwent Police,-3.210990,51.666929,On or near ELGAR CLOSE,W01001353,Caerphilly 007B,Unable to prosecute suspect
daa8b40b166f32a68c8907964b6ca7a470180a92c3eb65faeb2d8fed50dea0b7,2022-04,Gwent Police,Gwent Police,-3.259268,51.787170,On or near STATION ROAD,W01001474,Blaenau Gwent 003C,Unable to prosecute suspect
82bcd99b42a851492464d985ed6b88b85cc87b6ce408e872dcc0b2f34ee7d45b,2022-04,Gwent Police,Gwent Police,-2.984876,51.593191,On or near GLOSTER STREET,W01001676,Newport 007B,Unable to prosecute suspect
e90bc3809af8f5b2ccc3a98493f17b1280433c9e8532bd2f39e6b55810c81dd5,2022-04,Gwent Police,Gwent Police,-3.108872,51.614681,On or near CRESCENT ROAD,W01001411,Caerphilly 017A,Unable to prosecute suspect
655ab87ffe3c06bb3137dad97038de63dc01c8b19614c4af866b60af5243cdf5,2022-04,Gwent Police,Gwent Police,-3.017683,51.558041,On or near DUFFRYN WAY,W01001688,Newport 019C,Unable to prosecute suspect
9cbf24e76643f571dbf9111afc9a765a201c3a56e612b0fc25c711681ca06dfd,2022-04,Gwent Police,Gwent Police,-3.288156,51.767588,On or near PHILLIP'S WALK,W01001428,Caerphilly 001E,Unable to prosecute suspect
4b8464b68fa09a7f061df7b5fc61f73a07de9eb6ac9e19016eee64aceb8c0e11,2022-04,Gwent Police,Gwent Police,-3.010228,51.834216,On or near ST DAVID'S ROAD,W01001909,Monmouthshire 002F,Unable to prosecute suspect
1273bf57a7227ce6db56f36c683cef07037261233a12173647fa75f3d2569b16,2022-04,Gwent Police,Gwent Police,-3.263699,51.706540,On or near CAMBRIAN STREET,W01001360,Caerphilly 002A,Unable to prosecute suspect
3832ffbdcd24089afc83a5743bb09f71fc37cbff9e2e97e8e55ffc6251980bf5,2022-04,Gwent Police,Gwent Police,-3.058718,51.722863,On or near BROAD STREET,W01001486,Torfaen 002E,Unable to prosecute suspect
f445d408e3d64d5009e2ada096752a4ba7cff431bec32c080fd361fd915d8eb3,2022-04,Gwent Police,Gwent Police,-3.227241,51.615517,On or near BLUEBELL VIEW,W01001366,Caerphilly 019A,Unable to prosecute suspect
c99a5a68bfe88cea9a143a3106a1d92052c5f933992eb92d22d6a20f8bf041fc,2022-04,Gwent Police,Gwent Police,-3.184082,51.790002,On or near GOLF ROAD,W01001467,Blaenau Gwent 005D,Unable to prosecute suspect
e5da6f194e364aa0effcdec40f4d4b6773ac1db6af44bca6f28871c2eab1d246,2022-04,Gwent Police,Gwent Police,-3.128678,51.733523,On or near ADAM STREET,W01001437,Blaenau Gwent 008C,Unable to prosecute suspect
468e6a33e5f68f182ca8c2f8ea90f7bea9f14798759fdcef19ae66fc6d8627ea,2022-04,Gwent Police,Gwent Police,-3.210990,51.666929,On or near ELGAR CLOSE,W01001353,Caerphilly 007B,Unable to prosecute suspect
3d1c4af84c37e6f85c4e55a943f2beea8314e733f371592609af13c29c72a9d1,2022-04,Gwent Police,Gwent Police,-3.143607,51.673225,On or near MANOR PARK,W01001356,Caerphilly 006A,Unable to prosecute suspect
31b0c6ac77636113f34d073daabcfa07b2b7ab2198f7782f581d64596dc1a1af,2022-04,Gwent Police,Gwent Police,-2.908162,51.604716,On or near BRAMLEY CLOSE,W01001639,Newport 004A,Unable to prosecute suspect
4d06231e0cfbd6edab69cda0b02c7da62853d3a7ddabe5d9e601aeabd47949d2,2022-04,Gwent Police,Gwent Police,-3.216617,51.583329,On or near SMALL MEADOW COURT,W01001373,Caerphilly 022C,Unable to prosecute suspect
dfd4019e0a3568e8a299638b50d947737515d8327ec422836ae8eadbc1239275,2022-04,Gwent Police,Gwent Police,-2.961156,51.902214,On or near Pedestrian Subway,W01001548,Monmouthshire 001B,Unable to prosecute suspect
708422d5ef2fead2d01c8912c7fedc124ee40d134513a6f84d069f95130148d7,2022-04,Gwent Police,Gwent Police,-3.295818,51.738056,On or near HEOL IAGO,W01001361,Caerphilly 002B,Unable to prosecute suspect
53955e2bd803b985afb5118b8c60c206ec402ce22750f97ba558960e774f6218,2022-04,Gwent Police,Gwent Police,-3.286911,51.760984,On or near CROSS STREET,W01001375,Caerphilly 001B,Unable to prosecute suspect
ab98b241c5b2652c5447d504f2a4ccfb66c8aef5d2fd0c833cd26edd90d492d1,2022-04,Gwent Police,Gwent Police,-3.162548,51.760572,On or near GLAN EBBW,W01001445,Blaenau Gwent 005C,Unable to prosecute suspect
ac14b5356dfe1f0ca25b1bdbcea681d427198a1c1f2de0592dc92c247000b13d,2022-04,Gwent Police,Gwent Police,-3.271993,51.596086,On or near THE SQUARE,W01001331,Caerphilly 018B,Unable to prosecute suspect
c920609e6e6b24d845ea32dc8b1cc7a6d96f879b1892756ad06f2ffa60bb8389,2022-04,Gwent Police,Gwent Police,-3.228256,51.646114,On or near PARK ROAD,W01001365,Caerphilly 012C,Unable to prosecute suspect
fc72d0d4947f69bbf1979285316edafc0c33fb0a8e5c00a6d85455ec1ba37da9,2022-04,Gwent Police,Gwent Police,-2.699558,51.804799,On or near NEWLAND WAY,W01001599,Monmouthshire 004F,Unable to prosecute suspect
b102557b86c86ba1bda2a937fb029e894a9b24a204b65fac2e980f96232e4718,2022-04,Gwent Police,Gwent Police,-3.032675,51.680376,On or near ASHGROVE CLOSE,W01001518,Torfaen 006E,Unable to prosecute suspect
f72a00a43d74a974541b1e22cfc1ce41903e13a3fac981a30047437ef8373646,2022-04,Gwent Police,Gwent Police,-3.236715,51.763546,On or near VALE TERRACE,W01001478,Blaenau Gwent 006C,Unable to prosecute suspect
575ed5fe11e21b2233f08c7ab05c42fc54dac61e8eb854b1a08329b2749e1534,2022-04,Gwent Police,Gwent Police,-3.240338,51.588377,On or near HEOL ANEURIN,W01001393,Caerphilly 019D,Unable to prosecute suspect
f1a33a84a7fb1450649169fe7621254af7225d9b6589e49b69298e351ce9da91,2022-04,Gwent Police,Gwent Police,-3.232144,51.688217,On or near WEST STREET,W01001337,Caerphilly 004B,Unable to prosecute suspect
be83a5b77549ba5beb9626c9c5d496c4fb55bdce274a7a505ff9c95d5f52e0f7,2022-04,Gwent Police,Gwent Police,-3.003531,51.592035,On or near QUEEN'S HILL CRESCENT,W01001603,Newport 012C,Unable to prosecute suspect
c74e6de5d8e41cbd4c0a25ce87336244c6efe1ce8442745b040077e3c03675ad,2022-04,Gwent Police,Gwent Police,-3.141719,51.735555,On or near Parking Area,W01001453,Blaenau Gwent 008D,Unable to prosecute suspect
6175a889c449eaef678892559fed60c9db84db87396446a421dc2936acc4b58d,2022-04,Gwent Police,Gwent Police,-3.211023,51.800346,On or near BRYN COCH,W01001441,Blaenau Gwent 001B,Unable to prosecute suspect
501a29b3552400e02d506e2ce27adbbe22d5604e6c4ebacef7a49ca5323f37dd,2022-04,Gwent Police,Gwent Police,-3.182504,51.792292,On or near WAUNHEULOG,W01001467,Blaenau Gwent 005D,Unable to prosecute suspect
791e1e5d5f2001e90d4e00f34b766a1e77685864ffd4f03b1bf9dcf5f8e66b1f,2022-04,Gwent Police,Gwent Police,-3.011439,51.630253,On or near LAKESIDE CLOSE,W01001505,Torfaen 013B,Unable to prosecute suspect
186cb50587c1615dc4c769821d6849b121998645a6e040f444b74e7c01163186,2022-04,Gwent Police,Gwent Police,-3.030057,51.691216,On or near BRYN HEULOG,W01001514,Torfaen 006A,Unable to prosecute suspect
a5a76cd0041078a1f757753789285965607fb1e23c057ef8d948f7cab0314713,2022-04,Gwent Police,Gwent Police,-3.003531,51.592035,On or near QUEEN'S HILL CRESCENT,W01001603,Newport 012C,Unable to prosecute suspect
f97ab2ae23b46258e9bfe507dd11a3762b446d801da0783d3a004d734b3e9c1a,2022-04,Gwent Police,Gwent Police,-2.999110,51.597144,On or near A4051,W01001681,Newport 006B,Unable to prosecute suspect
8010d78a45db3fe935f50217685272bbdec1425ddead89c11d7140a4ebd8286b,2022-04,Gwent Police,Gwent Police,-3.221863,51.593804,On or near CORBETTS LANE,W01001368,Caerphilly 019C,Unable to prosecute suspect
da55326ec0a18ed65917ad3b1b67960b860f313396e0e496c0d3f920db34dbc1,2022-04,Gwent Police,Gwent Police,-3.002807,51.587365,On or near GODFREY ROAD,W01001603,Newport 012C,Unable to prosecute suspect
677754958c645d6f8e46d74545474c1399c6fd16d72ae0a6050fb8f8f714c58d,2022-04,Gwent Police,Gwent Police,-3.131411,51.674800,On or near CEFN COURT,W01001381,Caerphilly 010B,Unable to prosecute suspect
5e8d91809f079785723997517e54e138b901503a84ddd6b7a7ea94303eb2b02e,2022-04,Gwent Police,Gwent Police,-2.991739,51.583503,On or near EBENEZER TERRACE,W01001687,Newport 014D,Unable to prosecute suspect
8fb6a5ec4e628420f48324addf06e1b6a9c85bf05853f2fc4a4e957c2d592c1d,2022-04,Gwent Police,Gwent Police,-2.855080,51.761233,On or near RHODFA ETHLEY,W01001581,Monmouthshire 005E,Unable to prosecute suspect
bc12881e185ca55eca2c058baef04232cb36e756501b38b4069e4be1db48a5cb,2022-04,Gwent Police,Gwent Police,-2.749876,51.591628,On or near Police Station,W01001589,Monmouthshire 010E,Unable to prosecute suspect
67e08043ea651f21a655fe5403a2a9c1b323f64acbf220e96b6dd07cc2c6dea0,2022-04,Gwent Police,Gwent Police,-3.210621,51.802661,On or near PRINCE PHILIP AVENUE,W01001441,Blaenau Gwent 001B,Unable to prosecute suspect
7f20375ecd83b77408c30c1ef2bf15f6c57af790c1a91da947717ac6427f9542,2022-04,Gwent Police,Gwent Police,-2.961498,51.587459,On or near LINDEN ROAD,W01001607,Newport 015A,Unable to prosecute suspect
ed03740e3bbb4e26ce917a9b09b6729c1a9ad09429b2e44b35f1bd21a03f6651,2022-04,Gwent Police,Gwent Police,-3.239679,51.785490,On or near RHOSLAN,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
89ea0a70de34444ff94dbb05b54e2b20b7f0e4ce8afc1ee29055ee7906f66936,2022-04,Gwent Police,Gwent Police,-2.989984,51.581773,On or near RUPERRA STREET,W01001661,Newport 018C,Unable to prosecute suspect
f5e2388a9c385a80dc6b5bcf8c0a9ddf9fb57fbd7de01c00a309624e81e08ff9,2022-04,Gwent Police,Gwent Police,-3.012599,51.560999,On or near HERON WAY,W01001688,Newport 019C,Unable to prosecute suspect
db1d3883cb54f55c96cc7cfc9b71ccc4c49304554f459be83be9eab480c231f0,2022-04,Gwent Police,Gwent Police,-3.220896,51.662664,On or near PLAS ROAD,W01001389,Caerphilly 007E,Unable to prosecute suspect
4ebdf5c217406391bb2bc792449a1b301061c26e35c69870239aefc3f4a38341,2022-04,Gwent Police,Gwent Police,-3.243515,51.585232,On or near B4263,W01001395,Caerphilly 023C,Unable to prosecute suspect
c8ee2d6efbfa3eb2ac3606035b233a8b4ceda27db7ea716585038676feddbbea,2022-04,Gwent Police,Gwent Police,-3.253190,51.767148,On or near BRANGWYN ROAD,W01001479,Blaenau Gwent 006D,Unable to prosecute suspect
dfc605f257854acc9b3691bed97bdc26443c8c2414831a98a6c76d410759646a,2022-04,Gwent Police,Gwent Police,-3.019205,51.563540,On or near Sports/Recreation Area,W01001689,Newport 019D,Unable to prosecute suspect
23e0ed6e4e0adb31203889cb0af4c5850f2946a79e33e6b6ef261b6e8e4863e4,2022-04,Gwent Police,Gwent Police,-3.126737,51.633294,On or near Parking Area,W01001329,Caerphilly 014C,Unable to prosecute suspect
d25d97e8f832fab00b42c9f47868219b5b2dc26cb49bd06182688734dc0af246,2022-04,Gwent Police,Gwent Police,-3.126737,51.633294,On or near Parking Area,W01001329,Caerphilly 014C,Unable to prosecute suspect
399481ee604a28dc1c21e6fea9e0b151545b64a330d08982cc82148f47f96357,2022-04,Gwent Police,Gwent Police,-3.211887,51.776833,On or near BRYN DERI,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
13a20a3a259c4e394acccaa82b6c6526aeb78cb249589cf3f01d63dcd1271890,2022-04,Gwent Police,Gwent Police,-3.033782,51.615276,On or near LEACH ROAD,W01001621,Newport 003E,Unable to prosecute suspect
413805ecb859dd9e9b7047036f1086234d75c49ac9f4ef24193492f1b033c948,2022-04,Gwent Police,Gwent Police,-3.033782,51.615276,On or near LEACH ROAD,W01001621,Newport 003E,Unable to prosecute suspect
07dfe5c67feb5329b2b797679ff17499b9d20c2d9e477ede6c959a8c644d21c4,2022-04,Gwent Police,Gwent Police,-2.952046,51.612416,On or near CENTURION GATE,W01001625,Newport 001C,Unable to prosecute suspect
c2b79524671bb3d0feb0da73dba744fc5fbe74d327105a0fe6865d1d32e10574,2022-04,Gwent Police,Gwent Police,-2.957170,51.575868,On or near DORSET CLOSE,W01001647,Newport 015F,Unable to prosecute suspect
7bab8a443dc54d613995d3f568078c502415c64c6d11a6627a7c260cb68e99d8,2022-04,Gwent Police,Gwent Police,-3.013445,51.643750,On or near HEOL CWRT,W01001506,Torfaen 010A,Unable to prosecute suspect
172ecee285bf2ea7b539190dd33a0c60fd3e0964d99bebb24a4df0a8d7d2a602,2022-04,Gwent Police,Gwent Police,-3.201341,51.667856,On or near ATTLEE ROAD,W01001348,Caerphilly 009A,Unable to prosecute suspect
3ff69e4d0968cf1bb75ecd7000683558d55c0d1d49d8f1d1a79d1fbc5ebc993d,2022-04,Gwent Police,Gwent Police,-2.990720,51.593735,On or near RIVERSIDE,W01001676,Newport 007B,Unable to prosecute suspect
a3e8a27e8f0ccb0fdafc477d542dff5a9c5956c73936ed013406440500398f73,2022-04,Gwent Police,Gwent Police,-3.201341,51.667856,On or near ATTLEE ROAD,W01001348,Caerphilly 009A,Unable to prosecute suspect
14dbc971965bacdc509cd06bc2c886569b9c90074b9a53595218dd56e319dba5,2022-04,Gwent Police,Gwent Police,-3.193341,51.661140,On or near Parking Area,W01001350,Caerphilly 009C,Unable to prosecute suspect
742ad54c0259a6c21473102c47ee999eeda394bf497fe39a8c3c8daa7125d247,2022-04,Gwent Police,Gwent Police,-3.274299,51.752570,On or near NURSERY CRESCENT,W01001376,Caerphilly 001C,Unable to prosecute suspect
fe48178f607863b3fe612c24a351f72e76c65d3a21c7425d5d9d794301af45e7,2022-04,Gwent Police,Gwent Police,-3.241722,51.652330,On or near RHONDA CREYR,W01001432,Caerphilly 013D,Unable to prosecute suspect
4bc2f101140e5574a74f205bb166ca691ef23c448ac1845092fcbca3314e6375,2022-04,Gwent Police,Gwent Police,-3.224348,51.573466,On or near CLAUDE ROAD,W01001424,Caerphilly 024C,Unable to prosecute suspect
c6311574f49711df373b014b5232b1fad4b643e7d332430f96a653967c4776e7,2022-04,Gwent Police,Gwent Police,-3.224348,51.573466,On or near CLAUDE ROAD,W01001424,Caerphilly 024C,Unable to prosecute suspect
f1664256b25ef1626ab86806f99ac656c4b389268c609a9e100e77c3a379c06b,2022-04,Gwent Police,Gwent Police,-2.998845,51.613367,On or near PILTON VALE,W01001653,Newport 002C,Unable to prosecute suspect
95ae349e6a588233b63bedb957dd5696cf83964f2d1fffdc6f644ffac554f9e5,2022-04,Gwent Police,Gwent Police,-3.214628,51.644574,On or near GELLIDEG CLOSE,W01001369,Caerphilly 012D,Unable to prosecute suspect
61d022338996f422796b6d69a8207f1355f8ef441d362ec4c9b882c92fb5d091,2022-04,Gwent Police,Gwent Police,-3.014595,51.614967,On or near BAIRD CLOSE,W01001652,Newport 002B,Unable to prosecute suspect
d3d039cc9fd82591741e7f4f1927ad43387dcff4683df3fd028cdc2f04ab28d8,2022-04,Gwent Police,Gwent Police,-3.240329,51.783829,On or near GREEN MEADOW,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
db56809d083b394e1f8a64984b83c9f0d03983b5bce420b05ef97afef123902c,2022-04,Gwent Police,Gwent Police,-2.931099,51.593756,On or near Sports/Recreation Area,W01001664,Newport 010A,Unable to prosecute suspect
c6bc2d7963e09e6b97c875e2f571b443962180d7b61eff29714b059a325e0f03,2022-04,Gwent Police,Gwent Police,-2.987886,51.575551,On or near Parking Area,W01001659,Newport 018A,Unable to prosecute suspect
4146d5386f324df4fbd4f3b50a8c16dfe723c662e1f523ed100844cac48c0349,2022-04,Gwent Police,Gwent Police,-3.000350,51.594454,On or near QUEEN'S CLOSE,W01001601,Newport 006A,Unable to prosecute suspect
711f9e74412e9720da3323de5b6694f942310699b199720b57a9797ba82faa42,2022-04,Gwent Police,Gwent Police,-2.981244,51.598167,On or near CAERLEON ROAD,W01001680,Newport 007E,Unable to prosecute suspect
7649a49ba5d43c2f5eb8a1173306c5cb7dca6fafafd3ffd8a234df959626a44a,2022-04,Gwent Police,Gwent Police,-3.005766,51.646154,On or near MILL LANE,W01001508,Torfaen 013C,Unable to prosecute suspect
5fd94bef3d7d97ca33389a9e16cd1de261cf7765232bb5144bb5fdd27ed7522a,2022-04,Gwent Police,Gwent Police,-2.741430,51.586251,On or near DENNY VIEW,W01001589,Monmouthshire 010E,Unable to prosecute suspect
fa295db72705feac5ceedbd3674ee8233ee4727b1d090f546a641e84f431e569,2022-04,Gwent Police,Gwent Police,-3.081964,51.772365,On or near MORGAN STREET,W01001490,Torfaen 001D,Unable to prosecute suspect
876c24d17a3d29943259e88197da937d39c98a040aa9df4fb7bb96137c7e0cef,2022-04,Gwent Police,Gwent Police,-3.159517,51.766680,On or near Parking Area,W01001443,Blaenau Gwent 005A,Unable to prosecute suspect
3b40e1ec35a47965f370a14ffee57726c1b2b27d5b11e1a743b1e9a74d7d09c5,2022-04,Gwent Police,Gwent Police,-3.238741,51.645294,On or near GLEN VIEW,W01001433,Caerphilly 013E,Unable to prosecute suspect
6c79b8bc102ec88dac1b4d910650fbe2ffcfe70aecf4f2b64e8705ebe05c28e8,2022-04,Gwent Police,Gwent Police,-3.205704,51.779792,On or near THE CRESCENT,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
bf4e8981bf019a70ebb967a8ac76c06cecaa898c48166b7070bc6f123033d154,2022-04,Gwent Police,Gwent Police,-3.201249,51.777986,On or near CLOS GWAITH DUR,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
f39fd0990abe1fc95a69b366135b532193ea64a6359f4af9c590da5c3372f306,2022-04,Gwent Police,Gwent Police,-3.062643,51.530667,On or near PENTWYN TERRACE,W01001658,Newport 020D,Unable to prosecute suspect
5a282c0728bfd22d1797f5a980554cc0c6649a73460b467a3ab4b0aad5b30eca,2022-04,Gwent Police,Gwent Police,-2.967006,51.587144,On or near WYEVERNE ROAD,W01001611,Newport 011A,Unable to prosecute suspect
d55269ce4602cc011f6bcd908d9eb10ab51756292ed2c92a09ecdcb32becf371,2022-04,Gwent Police,Gwent Police,-3.013793,51.572516,On or near Pedestrian Subway,W01001630,Newport 017B,Unable to prosecute suspect
476f85371e458f49055d795201bc5e4d8ff82df2ef6aa3a831d1d2bf049fc0bd,2022-04,Gwent Police,Gwent Police,-3.001125,51.648711,On or near TWM BARLWM VIEW,W01001507,Torfaen 008D,Unable to prosecute suspect
afb2f9848e27ebf272521e9c95f98142d3c301c1553db5502ca0a13dfe5b9b48,2022-04,Gwent Police,Gwent Police,-3.048131,51.698914,On or near TWMPATH GARDENS,W01001541,Torfaen 004F,Investigation complete; no suspect identified
cf5893abb236d08839593f641896742ef881d6ac031ea02b74117df9169adae1,2022-04,Gwent Police,Gwent Police,-3.304895,51.669565,On or near PRITCHARD STREET,W01001321,Merthyr Tydfil 007D,Investigation complete; no suspect identified
36622a3f0c36fe945ca8dcdf545cb6542c9b67707df25628f06ffd1d1cf17bf5,2022-04,Gwent Police,Gwent Police,-3.288156,51.767588,On or near PHILLIP'S WALK,W01001428,Caerphilly 001E,Investigation complete; no suspect identified
2d3c8910894b43af83ae79864c3a07c120e583354ed595ac5fe5f2d1ab045872,2022-04,Gwent Police,Gwent Police,-3.035970,51.607335,On or near NIDD CLOSE,W01001619,Newport 003C,Investigation complete; no suspect identified
b3b412dfac4064efe3f60a051854465249180477b6ac90d5f845b5a6d3dc42d5,2022-04,Gwent Police,Gwent Police,-3.220867,51.792718,On or near A4047,W01001438,Blaenau Gwent 004A,Investigation complete; no suspect identified
29d7e3d0eb1f81525780e4f53d408babc845472f1e15d7ddcefe731867fbda54,2022-04,Gwent Police,Gwent Police,-3.228131,51.643652,On or near Petrol Station,W01001433,Caerphilly 013E,Investigation complete; no suspect identified
4bce70de9ec52b7c920311b3bb4dd58ed81bce7dd31650a9bc896433fa66c475,2022-04,Gwent Police,Gwent Police,-3.055871,51.515892,On or near CHURCH CLOSE,W01001912,Newport 020E,Investigation complete; no suspect identified
9807397191ddd6e1e4e596c58a78c88959f0803d57aa9e073640ea8f96bdff6c,2022-04,Gwent Police,Gwent Police,-3.129371,51.727627,On or near OLD BARN WAY,W01001436,Blaenau Gwent 008B,Investigation complete; no suspect identified
60c50ebe28a4c580cab7d42eb39bea420d7188405780a0cecde8333e8393eba8,2022-04,Gwent Police,Gwent Police,-3.060951,51.727950,On or near Sports/Recreation Area,W01001486,Torfaen 002E,Investigation complete; no suspect identified
c9a0760fbc3a205891e6d33f3c8b99eccc0ba572ab8237a919eef6e3c02d5a98,2022-04,Gwent Police,Gwent Police,-3.212653,51.785943,On or near Petrol Station,W01001458,Blaenau Gwent 004E,Investigation complete; no suspect identified
219c6737bf4dc583bad2fb9d5fbfa08ad04e2a40c6e35cc54084bfc962461a35,2022-04,Gwent Police,Gwent Police,-3.236832,51.767267,On or near HILL VIEW,W01001462,Blaenau Gwent 006A,Investigation complete; no suspect identified
607a58c2a79b0dba0bb16cf9701e3f894f98e24f8c2bff1ab2b2169a64ebbff9,2022-04,Gwent Police,Gwent Police,-3.195504,51.666962,On or near HIGH STREET,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
c57479c66db6595347fba175480781c601de47d0ca7e58dd2cf44f2451600961,2022-04,Gwent Police,Gwent Police,-3.238496,51.592802,On or near BRYN OWAIN,W01001400,Caerphilly 019F,Investigation complete; no suspect identified
7fe6a477b54577484fc8c85d11aae5fcbc3507d6a618c0346deadf4d4eac9660,2022-04,Gwent Police,Gwent Police,-3.243745,51.687673,On or near Pedestrian Subway,W01001339,Caerphilly 004D,Investigation complete; no suspect identified
a3a31d8224f7193365811bc1b794aeb03354e61fdfe7d4b2921a71e030c8850b,2022-04,Gwent Police,Gwent Police,-3.238474,51.684266,On or near PARK VIEW,W01001339,Caerphilly 004D,Investigation complete; no suspect identified
5ad12bb53344bad3e9071574ad82d942b0e5e4486f51e8386ad88aef15d9a9d5,2022-04,Gwent Police,Gwent Police,-3.027614,51.694465,On or near THE MOORINGS,W01001524,Torfaen 004D,Investigation complete; no suspect identified
bb3025d5ae42a49fbb16b3540b925ab2fdf85da55addf0175b31cc02243655e6,2022-04,Gwent Police,Gwent Police,-3.220060,51.801466,On or near HOWY ROAD,W01001471,Blaenau Gwent 001E,Investigation complete; no suspect identified
24face5185d45433898eeb8e71c8f63d7b723a4490e1b3e5ce940908e85675ea,2022-04,Gwent Police,Gwent Police,-2.985813,51.591798,On or near BARNARD STREET,W01001692,Newport 011E,Investigation complete; no suspect identified
cdfbcaff54953ace2615016f4883e8eab608e01a9b0727d7698d754609cc3e5e,2022-04,Gwent Police,Gwent Police,-3.134036,51.731799,On or near CHURCH STREET,W01001435,Blaenau Gwent 008A,Investigation complete; no suspect identified
38aee762a0866f7a4521424490e34c73560141ae88192768d0d402649a23487a,2022-04,Gwent Police,Gwent Police,-3.143070,51.616861,On or near BEECHWOOD AVENUE,W01001430,Caerphilly 015B,Investigation complete; no suspect identified
d794416705636d2bf9af56f5404c9fcdf41b68d631b48b54b2efa888bb1399df,2022-04,Gwent Police,Gwent Police,-3.223705,51.792014,On or near Petrol Station,W01001438,Blaenau Gwent 004A,Investigation complete; no suspect identified
fc7f4d701000de8b7740dc1a0ea0401eddd12e0cfe28c39979afa2cd84584fb3,2022-04,Gwent Police,Gwent Police,-3.214695,51.577298,On or near Supermarket,W01001422,Caerphilly 022F,Investigation complete; no suspect identified
3afe78fe921dcbb8dfe2597968084ec48e5ca1754e0e038031dd0cf665483d5c,2022-04,Gwent Police,Gwent Police,-2.978039,51.577333,On or near ARIEL REACH,W01001661,Newport 018C,Investigation complete; no suspect identified
cf6254c4f6695266198d1b1d64cb90914f8cc7200c738e6b27e9b6f68ac908fb,2022-04,Gwent Police,Gwent Police,-2.720404,51.808746,On or near CINDERHILL STREET,W01001576,Monmouthshire 004D,Investigation complete; no suspect identified
84d3e2b0dd6b86922fc00421e70e54d03f7341aa147837e33d7bacee02b6b8df,2022-04,Gwent Police,Gwent Police,-3.247074,51.773471,On or near Parking Area,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
