Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
776f8f89d46b6284ba8a3b116f32f8d61ecea7460ebc27956eda13ec8218f70a,2022-03,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
c7a31f1ed47197465acb06a8baa4a2a90bf5fbaae1ce9059ea8663b66298801f,2022-03,Gwent Police,Gwent Police,,,No location,,,Local resolution
9a1655a67bf3e6c9f14b4128df0100e125b43eb98b15c9d3a3a150df1242f834,2022-03,Gwent Police,Gwent Police,-3.044181,51.585692,On or near RESERVOIR CLOSE,W01001671,Newport 016D,Investigation complete; no suspect identified
49a0be4fe4f1e7def38372dea76753ccbc0b78d1d48e74150792121cd46b9f79,2022-03,Gwent Police,Gwent Police,-3.225675,51.693491,On or near HEOL YSGOL NEWYDD,W01001326,Caerphilly 003B,Suspect charged
c7155bed815c51022b2a9aa009a9de11b8a71c057ba3f3e88437520e7c0783bc,2022-03,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Suspect charged
f51856f0d8efd96f662f7e00e4d3aadbbfb444b2ea773b3b3a2166a3d4bc6902,2022-03,Gwent Police,Gwent Police,-3.167052,51.784076,On or near SCHOOL AVENUE,W01001468,Blaenau Gwent 005E,Unable to prosecute suspect
bb108873a5f64241dd7d71aa11192f9a16e4f166c4af83b939c2e444d8647319,2022-03,Gwent Police,Gwent Police,-3.218156,51.665093,On or near ANEURIN AVENUE,W01001388,Caerphilly 007D,Unable to prosecute suspect
31ec0558285063155cfc7f8fac32eeece0af68f91ab2f77bdd2b982875afeca9,2022-03,Gwent Police,Gwent Police,-3.031714,51.811012,On or near GROVE AVENUE,W01001564,Monmouthshire 003D,Suspect charged
3270081e2f0a7fba70cab4c66ef0da3617a228d18687b4f79edbfd98b6318699,2022-03,Gwent Police,Gwent Police,-3.225586,51.696100,On or near CWM ROAD,W01001326,Caerphilly 003B,Unable to prosecute suspect
48a11ca910de8cd6c4bffb39dce847e9b07ff7ef9d2f07dea87bac552f7b58ef,2022-03,Gwent Police,Gwent Police,-2.992315,51.582113,On or near COMMERCIAL ROAD,W01001687,Newport 014D,Suspect charged
e113d46ed282f485d30541225f8155d518ee13f890cb704dcae6cd9d6ea7bc2b,2022-03,Gwent Police,Gwent Police,-3.218709,51.572526,On or near BARTLETT STREET,W01001424,Caerphilly 024C,Suspect charged
ad39158465fe5d2f956368389211ab5805556b9b105d9cba95e38508ed3313fa,2022-03,Gwent Police,Gwent Police,-3.015423,51.822600,On or near STRYD Y LLEW,W01001579,Monmouthshire 001E,Suspect charged
395594c2bd6f6844ad1f0104b473c2c53af61d0234c975ba1ac5b94c1412653d,2022-03,Gwent Police,Gwent Police,-3.235153,51.693554,On or near LLANCAYO STREET,W01001336,Caerphilly 004A,Unable to prosecute suspect
341d2f36c7ef0580a62106acef9fb90c3e3f344be074ddbff6f9c951e871c374,2022-03,Gwent Police,Gwent Police,-3.169495,51.789392,On or near PORTERS ROAD,W01001467,Blaenau Gwent 005D,Unable to prosecute suspect
0bce8e9130d4e95edff4aaab7d6ab9a08a326658f131ff67d39d815a5f0b65b4,2022-03,Gwent Police,Gwent Police,-2.966736,51.613186,On or near Hospital,W01001626,Newport 001D,Suspect charged
9fedd089e3bc8f8e0fac8682697b421fcc4e96d2590df2fb071ab1fda1ba4252,2022-03,Gwent Police,Gwent Police,-2.966736,51.613186,On or near Hospital,W01001626,Newport 001D,Suspect charged
a1abcd7b1b53dcf4d7328a7619d437306ba72eb1aeef60ed97246e0f799dd5d4,2022-03,Gwent Police,Gwent Police,-3.237506,51.657805,On or near OAK TREE DRIVE,W01001363,Caerphilly 012A,Unable to prosecute suspect
77e6615eb42bdd8a8bb6e9e3286344dbbd942d8a7489385ffd76dc90757a1275,2022-03,Gwent Police,Gwent Police,-3.153918,51.764181,On or near EAST PEN-TWYN,W01001444,Blaenau Gwent 005B,Suspect charged
59c1683e74c06df405dd604de238b992790b978cb593608927d315f6b7aea940,2022-03,Gwent Police,Gwent Police,-3.128366,51.634906,On or near CARADOC STREET,W01001329,Caerphilly 014C,Unable to prosecute suspect
3ae9607362036c46b06e2608185b82b79bb1ce008638431b60b312cbb5bc6d86,2022-03,Gwent Police,Gwent Police,-3.059903,51.731448,On or near VICARAGE LANE,W01001484,Torfaen 002C,Unable to prosecute suspect
9d2713f0e70d8b3efe9f945977c8f3061428ca4c4dd9d9f83e92913f4fa656b8,2022-03,Gwent Police,Gwent Police,-2.987233,51.576069,On or near CONSTABLES CLOSE,W01001659,Newport 018A,Suspect charged
c089b3be1f53e084ab1f2c734718549237ac472278bdab014f4221b9f9a85775,2022-03,Gwent Police,Gwent Police,-3.084211,51.602269,On or near TY-ISAF PARK CIRCLE,W01001413,Caerphilly 017C,Local resolution
d58152295e423ad24b486c74a835611e731345694085879daf03aab26fbe3894,2022-03,Gwent Police,Gwent Police,-3.285965,51.762891,On or near CASTLE FIELDS,W01001375,Caerphilly 001B,Unable to prosecute suspect
9db224d0d187bdb1e0702d4d2cc00d81df8e4d0ca88bfc730af19fda3badba56,2022-03,Gwent Police,Gwent Police,-2.690347,51.641302,On or near HALE WOOD,W01001586,Monmouthshire 007D,Unable to prosecute suspect
b98e7ddd3e62d93dc76d735b1e79ffd1376c6734a607964006decb5ca141808a,2022-03,Gwent Police,Gwent Police,-3.204794,51.773418,On or near A4046,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
95718418e339c4c1c1efb2f175cf15c659da5d888649f4b736eb80da5b3f5f8b,2022-03,Gwent Police,Gwent Police,-3.279704,51.805346,On or near Sports/Recreation Area,W01001474,Blaenau Gwent 003C,Unable to prosecute suspect
514a0bbd7d4ca4e627c9bd2516e77d7e172849dd61f147d70bd6fb92be8c125f,2022-03,Gwent Police,Gwent Police,-3.240037,51.719785,On or near DYFFRYN TERRACE,W01001384,Caerphilly 002C,Unable to prosecute suspect
47aa7e8b8625a54746e03d338e95ca0da14dfc0852b6a2cfe236189cb1a940a3,2022-03,Gwent Police,Gwent Police,-2.966736,51.613186,On or near Hospital,W01001626,Newport 001D,Suspect charged
8925875c54b1c7e1575285eda3a8ea8d482158301bbfb216882aa1e663818c06,2022-03,Gwent Police,Gwent Police,-3.001125,51.648711,On or near TWM BARLWM VIEW,W01001507,Torfaen 008D,Suspect charged
6823703d75a98b019fb6e72d2924e4c5aab0b3ccb1ea78861ddb764b85dcc15f,2022-03,Gwent Police,Gwent Police,-3.089980,51.611027,On or near ROWAN ROAD,W01001409,Caerphilly 016C,Unable to prosecute suspect
6a5e0fb4aba37aad04cbb58467d64adb47771efc1cd4db6c0b85cf778a8fc023,2022-03,Gwent Police,Gwent Police,-3.189384,51.591170,On or near AEL-Y-BRYN,W01001341,Caerphilly 020B,Unable to prosecute suspect
391bb0b68b7c941560fd23cc8185c6004a48d26039776ca7724f8f3b1ab2be6c,2022-03,Gwent Police,Gwent Police,-3.219177,51.668140,On or near Petrol Station,W01001388,Caerphilly 007D,Unable to prosecute suspect
d7ba81d82c3df244dfb29e49938040f5744f82794c3cee54c7a0a965f902ba2d,2022-03,Gwent Police,Gwent Police,-3.220753,51.670812,On or near HIGH STREET,W01001387,Caerphilly 007C,Local resolution
78f2ae3fcada83d92fee6f8493fc20f32844b7a0abb0f655db20b885dcf0c2bb,2022-03,Gwent Police,Gwent Police,-3.015750,51.819054,On or near MILL STREET,W01001564,Monmouthshire 003D,Suspect charged
5261b91916b85c337c0a1bef51ca73b0531a49a2416d2e70bcc40938e5250900,2022-03,Gwent Police,Gwent Police,-3.259308,51.783897,On or near PEMBROKE STREET,W01001480,Blaenau Gwent 003E,Suspect charged
04bb4e523e965f7c591da4c4245f9907456e807c0742679e33bf471e173d838b,2022-03,Gwent Police,Gwent Police,-3.194598,51.666594,On or near Parking Area,W01001350,Caerphilly 009C,Suspect charged
33ce7e0b8c03eb1c2efb7eb7f220812ded00bd507f49c5bbc8f3c7c6f60b31c2,2022-03,Gwent Police,Gwent Police,-3.183226,51.801034,On or near GURNOS ESTATE,W01001449,Blaenau Gwent 002D,Unable to prosecute suspect
0895e010c5e32a18dfb3fe9ae5e68fb691b2c19291ea7aba9d5e6b624ad53dc5,2022-03,Gwent Police,Gwent Police,-3.146902,51.710912,On or near Parking Area,W01001465,Blaenau Gwent 009B,Local resolution
92e7022ac7539ec3e027799f2e6d484d46ab6950d62c8fb2f91d9639080667bc,2022-03,Gwent Police,Gwent Police,-3.008958,51.565957,On or near Pedestrian Subway,W01001633,Newport 019A,Offender given a caution
1422130188f2b1d7cdb60c3345a2ae190a6126ebfb0890991009c0da7f0c6e4a,2022-03,Gwent Police,Gwent Police,-3.081027,51.771357,On or near TON-MAWR AVENUE,W01001490,Torfaen 001D,Suspect charged
5d5961f45303d6194cedcb8f164203ed252015c65732f928427133ef895cbbc4,2022-03,Gwent Police,Gwent Police,-3.009382,51.663809,On or near STEEPFIELD,W01001494,Torfaen 008B,Suspect charged
ea22afe6aac6064a6e60529e71d899bfe0b685c1149b30c38907c479921cfc40,2022-03,Gwent Police,Gwent Police,-3.081027,51.771357,On or near TON-MAWR AVENUE,W01001490,Torfaen 001D,Suspect charged
3598bdf75c86e7e1f34f605b30c023e490f9be9fa8a32f65e1351e8e78c0cb9c,2022-03,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Suspect charged
48fe3a653ff48dc77fd34c19aace61d25c55c03bcd4a97db82eb5fcb3f018957,2022-03,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Suspect charged
f24008974554673ebaa73bd6d632078e003f25b9acbdf0a8d707e2d798f244a7,2022-03,Gwent Police,Gwent Police,-3.206907,51.776525,On or near Parking Area,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
b77a68db38e11496e36d256eeb71e5bcd689d923eaa0ab5ddad231d2a7825cf5,2022-03,Gwent Police,Gwent Police,-3.208097,51.663084,On or near WESTGIL PEN FFORDD,W01001353,Caerphilly 007B,Unable to prosecute suspect
1d61e1215d9c5480bdfdc3a28dc81ffb57e3fbd5e8eac461bad460bb799cfd9f,2022-03,Gwent Police,Gwent Police,-3.014422,51.576134,On or near ARNOLD CLOSE,W01001630,Newport 017B,Unable to prosecute suspect
6d5d7c4375ea389ef47e0246c1c5be55937bb6835e8e4a7de2491c125e0b08e2,2022-03,Gwent Police,Gwent Police,-3.040139,51.699975,On or near Supermarket,W01001524,Torfaen 004D,Unable to prosecute suspect
97bc041bf3daf9293e664b183462f992b6b1df44732fac84462ed604c2bde5d4,2022-03,Gwent Police,Gwent Police,-3.182765,51.740202,On or near Supermarket,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
f3c075841b3f84219d7525ab12ca186d6a0e74175537c0c644480d827692ea09,2022-03,Gwent Police,Gwent Police,-2.995280,51.585056,On or near TALBOT LANE,W01001687,Newport 014D,Suspect charged
edc0a7aea0a1db465fc52e0647c6af63c3347edcf5c11942aace8995b6521dc2,2022-03,Gwent Police,Gwent Police,-3.230326,51.760394,On or near VALE VIEW,W01001462,Blaenau Gwent 006A,Unable to prosecute suspect
c08ddc0f554e86ff0f9947d6af1f1f2794ff3225a95deed3f3028dff93d1dd39,2022-03,Gwent Police,Gwent Police,-3.128455,51.653014,On or near YSTRAD TERRACE,W01001328,Caerphilly 014B,Suspect charged
30acadbc1b5749d16a1d829dc773d7edea667968430fc246ce1314a258a6a23d,2022-03,Gwent Police,Gwent Police,-2.989984,51.581773,On or near RUPERRA STREET,W01001661,Newport 018C,Suspect charged
43ade88e1f38532adf0e56fcb22afee694b442edfa4c9693aac662f25890757a,2022-03,Gwent Police,Gwent Police,-3.219242,51.688316,On or near JAMES STREET,W01001326,Caerphilly 003B,Unable to prosecute suspect
7f4aed83d488834f2a41be4e5817a0ef44be6de87b8ab5670d7d53cd2c020077,2022-03,Gwent Police,Gwent Police,-3.223597,51.663121,On or near TRE-LYN LANE,W01001389,Caerphilly 007E,Unable to prosecute suspect
542936cba0b601d72402380abc7f6465449820c658a55d8030ca1880fc5b6f17,2022-03,Gwent Police,Gwent Police,-2.880839,51.614249,On or near A48,W01001641,Newport 004C,Unable to prosecute suspect
29c7030e94896ae63d9327fcb9b91a69ba5d1219b56d11146b8a782698d054b6,2022-03,Gwent Police,Gwent Police,-2.989984,51.581773,On or near RUPERRA STREET,W01001661,Newport 018C,Unable to prosecute suspect
a7f4c4013f07940fb1b593bc926e3030ce85806d44af5ecd43d3cbb7a8fadfa7,2022-03,Gwent Police,Gwent Police,-2.988408,51.584313,On or near USK WAY,W01001687,Newport 014D,Suspect charged
1312f33a8f9657474d60f48929f0e66c17ba5df6ef53ed249bc113b28ec9bb2f,2022-03,Gwent Police,Gwent Police,-3.040139,51.699975,On or near Supermarket,W01001524,Torfaen 004D,Unable to prosecute suspect
1d3b26f8d22b0a122976adbe04e2943b8d51b19ff7c47127b734c8d7df2851a8,2022-03,Gwent Police,Gwent Police,-3.080765,51.776773,On or near UPPER WOODLAND STREET,W01001488,Torfaen 001B,Local resolution
3fb9b13d91952dc86f5599324f32256e89747767318907841366c012a5c52406,2022-03,Gwent Police,Gwent Police,-2.813979,51.772036,On or near Petrol Station,W01001581,Monmouthshire 005E,Unable to prosecute suspect
824ce97304b572a37aa190a70d0089a044e583c2fbe66db663f05ce827760cc9,2022-03,Gwent Police,Gwent Police,-2.987372,51.581786,On or near LOWER DOCK STREET,W01001661,Newport 018C,Unable to prosecute suspect
4453a21045db2d16cfd37221f0d9a1fedd551c658904b004e94c492c68a8593d,2022-03,Gwent Police,Gwent Police,-3.269611,51.601803,On or near BRYN ABER,W01001333,Caerphilly 018D,Suspect charged
9dfd87db73d7f724028cb0b18669251c4f39d40190d42cf2469c49a99624340d,2022-03,Gwent Police,Gwent Police,-3.225610,51.589269,On or near SIR ALFRED OWEN WAY,W01001371,Caerphilly 022A,Unable to prosecute suspect
b6e3802cfb1afd45e97ab1f528c20f41cfa1152508e73e10b98e51adc2c2c734,2022-03,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Suspect charged
b6896fd67a75ff7ad84ff9be84446201f210669b19454e27d24005fa8caf064f,2022-03,Gwent Police,Gwent Police,-3.229880,51.687944,On or near HANBURY SQUARE,W01001337,Caerphilly 004B,Unable to prosecute suspect
126c0b45058f7e8a4f2ed0ae8e12d009ed78dcd4efd1c0ed9e7b3ea54fada41e,2022-03,Gwent Police,Gwent Police,-3.026190,51.646220,On or near BROADWEIR ROAD,W01001527,Torfaen 010C,Unable to prosecute suspect
ef119f2112575b178455f0d4b6aa0b31f68b8d55871ae31a76d9828d89f00cbe,2022-03,Gwent Police,Gwent Police,-3.058795,51.723698,On or near BROAD STREET,W01001486,Torfaen 002E,Unable to prosecute suspect
9f27cc6a96bfa735b9ee21d5aa8cf432515040a2b2b62c2fdc3731b28d91dd42,2022-03,Gwent Police,Gwent Police,-3.041110,51.662211,On or near CENTRAL WAY,W01001538,Torfaen 009D,Unable to prosecute suspect
aa7e2e319e5da1b9cea20df45b4a04af894999f8c117ad2c699aff81e7bf41dc,2022-03,Gwent Police,Gwent Police,-3.238474,51.684266,On or near PARK VIEW,W01001339,Caerphilly 004D,Unable to prosecute suspect
bb15af424146b14884dc197726f7d4f1e5e5bd51ec1e05fa36ba653f3adfe3a3,2022-03,Gwent Police,Gwent Police,-3.270159,51.601249,On or near EDWARD TERRACE,W01001333,Caerphilly 018D,Suspect charged
64737b9aca1484e5130abaae5f994ae50d24fe032781a0558b2a601019a01692,2022-03,Gwent Police,Gwent Police,-3.026775,51.688727,On or near PICTON STREET,W01001514,Torfaen 006A,Unable to prosecute suspect
d9dba18c36797e8cfd2ae6d48ec23c2365bb74d13fecebb03b39ef0706be86da,2022-03,Gwent Police,Gwent Police,-3.126737,51.633294,On or near Parking Area,W01001329,Caerphilly 014C,Unable to prosecute suspect
44003dabb9f47ec94da09e9b1f802c384c139f1a21c287876a07801507c8d49c,2022-03,Gwent Police,Gwent Police,-3.015750,51.819054,On or near MILL STREET,W01001564,Monmouthshire 003D,Suspect charged
f077a88c3cc51528b176e706af2a06637e04fe65e5465b13fdb299fa6a9016b7,2022-03,Gwent Police,Gwent Police,-3.270230,51.592940,On or near CEFN ILAN ROAD,W01001330,Caerphilly 018A,Unable to prosecute suspect
9fbb346f6abd6434d31265059ac96e4d9f531faa2746ef6171e5a61b62207605,2022-03,Gwent Police,Gwent Police,-2.995998,51.586227,On or near SCHOOL LANE,W01001687,Newport 014D,Suspect charged
1c7e9e07b056071dc112a5af8efc8506b1e11682ca71bf09b23006a0ae0bb997,2022-03,Gwent Police,Gwent Police,-3.022627,51.677982,On or near WERN SCHOOL CLOSE,W01001517,Torfaen 006D,Unable to prosecute suspect
527ff3e8988a808c072e98ea2a18f00e2e61bafb6b0a70ca160ada3afb0e2327,2022-03,Gwent Police,Gwent Police,-3.185486,51.742881,On or near CANNING STREET,W01001450,Blaenau Gwent 007A,Unable to prosecute suspect
d83b52dc52fa5454baf5d70d64fabc9834de0a7023e17c2d54736974f0488d2f,2022-03,Gwent Police,Gwent Police,-3.379077,51.761782,On or near HOLLY WAY,W01001301,Merthyr Tydfil 008C,Unable to prosecute suspect
fd7065c9f4cade3e4a94f58f40bae9118cfee74bb927cf1aea02edb7f2f8964c,2022-03,Gwent Police,Gwent Police,-2.929849,51.596868,On or near JELLICOE CLOSE,W01001664,Newport 010A,Suspect charged
f484c4af82deff54a888e8a4a53c704d5e26121e4f9fbb0bba37c2868f6cefdd,2022-03,Gwent Police,Gwent Police,-3.018342,51.608811,On or near BETTWS CLOSE,W01001618,Newport 003B,Unable to prosecute suspect
531683aacb2c537772405e1c8658eb24a39a13c421f84e0bab5964b669942767,2022-03,Gwent Police,Gwent Police,-3.003937,51.585584,On or near WILLIAM LOVETT GARDENS,W01001685,Newport 014B,Unable to prosecute suspect
ddce3d6bf78d112d5e28d2a3b77daa5784865e9b5516e68b0cf2d1398ab0360c,2022-03,Gwent Police,Gwent Police,-3.008196,51.664458,On or near HAZEL WALK,W01001494,Torfaen 008B,Suspect charged
89b0adad03f9a08fa11a311831543561757108cf765c2758437c617fd3fad9d7,2022-03,Gwent Police,Gwent Police,-3.207570,51.796497,On or near BRYNGWYN ROAD,W01001442,Blaenau Gwent 001C,Unable to prosecute suspect
35d7f9f4cf8176430a72c36a022a36c56c38f7c889525a359fd98596a8479470,2022-03,Gwent Police,Gwent Police,-3.228599,51.579140,On or near HEOL-Y-NANT,W01001370,Caerphilly 023A,Unable to prosecute suspect
fc608374326d8950a56aa6a891af00e9eab37a8fdf8ac8a76fd4517f5e01c63e,2022-03,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Suspect charged
81902f25df6dc3782dbaa23b8b5e3e77bb5f6196599a7c1e450d3f73d074d308,2022-03,Gwent Police,Gwent Police,-3.015319,51.658408,On or near STATION FARM,W01001519,Torfaen 007A,Suspect charged
c904d8cc8b6b1730a46507c1e1cd07518ad1952b532aa2ab5ed46348ab51613e,2022-03,Gwent Police,Gwent Police,-2.996211,51.589337,On or near Nightclub,W01001685,Newport 014B,Unable to prosecute suspect
e080222864cbd0da1b5e9d56922bac7ff78e23db6c200bd099e4c5f62792942a,2022-03,Gwent Police,Gwent Police,-3.008958,51.565957,On or near Pedestrian Subway,W01001633,Newport 019A,Unable to prosecute suspect
4ae34ad5b2a3bf381337c3dfe0ba888a341069174a83b8e556a51fec242d929f,2022-03,Gwent Police,Gwent Police,-3.249256,51.657159,On or near PENYBRYN TERRACE,W01001418,Caerphilly 008E,Unable to prosecute suspect
3cd2e07bd34c336c538dfec25a98e932a1e54d847079d91fdaaba382ea2c916b,2022-03,Gwent Police,Gwent Police,-3.040500,51.703712,On or near PONT AP HYWELL,W01001524,Torfaen 004D,Unable to prosecute suspect
1797299dda342058c6b1e0e9ceb88d0948371dd88bff97b96ee473f8bd024193,2022-03,Gwent Police,Gwent Police,-3.009320,51.832570,On or near ST TEILO'S ROAD,W01001909,Monmouthshire 002F,Suspect charged
d985192345ed60121c64fc3a456e3a7890177b5d62449300bbfc1a25b1174521,2022-03,Gwent Police,Gwent Police,-3.005281,51.648379,On or near KIDWELLY ROAD,W01001507,Torfaen 008D,Suspect charged
1e90dde3a0bd457a2ee66284e79488e2d976fefd3806e9675ee5f45cc3826dc3,2022-03,Gwent Police,Gwent Police,-2.725022,51.809086,On or near WILLIAMS FIELD LANE,W01001553,Monmouthshire 004B,Unable to prosecute suspect
418fcaffbf4c971ffa2fa642cbd1a0fe6a7f3fb64365921ee7ee410222acfb4c,2022-03,Gwent Police,Gwent Police,-2.931790,51.591547,On or near WARLOCK CLOSE,W01001666,Newport 010B,Suspect charged
ca8cdbac4be589741fcc0011e41d232a7ab06b8cdd2ad617e7eaa8bf50466823,2022-03,Gwent Police,Gwent Police,-3.175046,51.799353,On or near WORCESTER STREET,W01001448,Blaenau Gwent 002C,Suspect charged
38eff6d1bc08f78bf949356dbcce12ac63b0a0dc1965ff8cbac6adc62cd794f7,2022-03,Gwent Police,Gwent Police,-3.195756,51.666105,On or near Supermarket,W01001350,Caerphilly 009C,Suspect charged
cbb08cf743bac516128df5c9554005065b04274bc6135d42f3597a3b47adbf7b,2022-03,Gwent Police,Gwent Police,-2.966115,51.600936,On or near MONMOUTH DRIVE,W01001614,Newport 005A,Unable to prosecute suspect
e9b5e9dde5198e71ddfddb0536d4475e21cc76a0e6501941fafcebf59fd8433a,2022-03,Gwent Police,Gwent Police,-3.179994,51.654917,On or near MILLBROOK ROAD,W01001401,Caerphilly 011A,Unable to prosecute suspect
9cb8e218be249f5623c17af84304104989e2c61a3522e8fce19c1226cc0a05e2,2022-03,Gwent Police,Gwent Police,-2.966736,51.581940,On or near OLIVER ROAD,W01001642,Newport 013A,Suspect charged
d5a91d2039ccc7ba57678b88a97169bbb31f404a3139bc663c0b563c92fa9701,2022-03,Gwent Police,Gwent Police,-3.013880,51.561491,On or near CHAFFINCH WAY,W01001689,Newport 019D,Unable to prosecute suspect
364007989eae287901b5b3960509a1762a93cae1d0b45ae6f2bca5de3cfff85c,2022-03,Gwent Police,Gwent Police,-3.018652,51.824235,On or near Supermarket,W01001579,Monmouthshire 001E,Suspect charged
daea8df366d0751933cb57a353e36e7df779b801f06477dddbfd3412a5498d3b,2022-03,Gwent Police,Gwent Police,-3.031714,51.811012,On or near GROVE AVENUE,W01001564,Monmouthshire 003D,Suspect charged
79cde1681b4a8ca6e83c5ed34ad4d3154fcd306fda9ffac1026f69432a42e8f7,2022-03,Gwent Police,Gwent Police,-3.203986,51.702186,On or near JAMES STREET,W01001334,Caerphilly 005A,Unable to prosecute suspect
691bba3d12515945fa140c0482ac03c737e3b53f94f9088a207c78e15d876058,2022-03,Gwent Police,Gwent Police,-2.987372,51.581786,On or near LOWER DOCK STREET,W01001661,Newport 018C,Unable to prosecute suspect
b32997800e05877835b42e39907cf58091c30dc8107649c86309ce13a2cff16d,2022-03,Gwent Police,Gwent Police,-2.728236,51.805110,On or near BUCHANAN CLOSE,W01001577,Monmouthshire 004E,Unable to prosecute suspect
00aef04e0324fc8153a685cf34a9c0d8b3d1562002e4bdb125c73c15e0feb515,2022-03,Gwent Police,Gwent Police,-3.070020,51.737974,On or near HERBERT'S ROAD,W01001485,Torfaen 002D,Suspect charged
5c543acce87ff448bd8d5d817928b1d830519c9bd42d1694e5ad61440833e1b0,2022-03,Gwent Police,Gwent Police,-3.134120,51.699860,On or near Parking Area,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
b15f887b7ba27ca057b21c3e7959be0753eaee3983d14072510d82687209d59a,2022-03,Gwent Police,Gwent Police,-3.134120,51.699860,On or near Parking Area,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
fdbbe73ca45b5a216ecf30f72c454d922c71856da65b2eec825a8d70011248ad,2022-03,Gwent Police,Gwent Police,-3.092889,51.611881,On or near FAIRVIEW AVENUE,W01001409,Caerphilly 016C,Unable to prosecute suspect
a532cab68d6c44b63270b3e76e04d510b11efb34fbde88ef21621adfdaf5a24a,2022-03,Gwent Police,Gwent Police,-3.193513,51.756728,On or near BRYN TERRACE,W01001452,Blaenau Gwent 007C,Unable to prosecute suspect
cbcdc8087186d1ca3bd5e93cbc4de96776aff58460cf49ef8d2d1b5bbe0c0954,2022-03,Gwent Police,Gwent Police,-3.054526,51.714430,On or near RIVER ROW,W01001529,Torfaen 003B,Suspect charged
749c57d8084fe63035219ba8f7dc175af5814d6fb396155d6c7082ad4edb3d11,2022-03,Gwent Police,Gwent Police,-2.994937,51.586524,On or near Supermarket,W01001687,Newport 014D,Suspect charged
d8e506a24284cef8225824b40cab2098e02bfba6665eab03ab41f9a0e064912d,2022-03,Gwent Police,Gwent Police,-3.240103,51.723255,On or near BEDLWYN ROAD,W01001386,Caerphilly 002E,Unable to prosecute suspect
9750cd69ddf7745fa9846ccd9a5ce5f0ec722d7aa3f443695e9d6e8a1a74ce25,2022-03,Gwent Police,Gwent Police,-3.084211,51.602269,On or near TY-ISAF PARK CIRCLE,W01001413,Caerphilly 017C,Unable to prosecute suspect
4143b734f8387e7da501fe5e3f6b500db8c3104042231fb0d8c78f195f8c907f,2022-03,Gwent Police,Gwent Police,-2.761913,51.585472,On or near RHONFA BETJEMAN,W01001598,Monmouthshire 010F,Unable to prosecute suspect
b733715067a9d3d0eb0ce1cce9fb7f08601eef69bc3ec0ee35c2c20472a8074d,2022-03,Gwent Police,Gwent Police,-3.219647,51.688860,On or near GEORGE STREET,W01001326,Caerphilly 003B,Unable to prosecute suspect
8671642d439fa73ae5bb18c5b32950f12b3b1503cdbef5f256e062b9848d1473,2022-03,Gwent Police,Gwent Police,-2.677139,51.640354,On or near Police Station,W01001587,Monmouthshire 008C,Unable to prosecute suspect
f80d16c8229b783dcfea2936f0cfe30a3675ad2ffe8c78983b651c597eae7315,2022-03,Gwent Police,Gwent Police,-3.121912,51.636865,On or near NANTCARN ROAD,W01001329,Caerphilly 014C,Unable to prosecute suspect
78d039cc18fe31fea0f045dc4f3c7d6580360a419f87b2f60138b80fab3a0757,2022-03,Gwent Police,Gwent Police,-3.003531,51.592035,On or near QUEEN'S HILL CRESCENT,W01001603,Newport 012C,Unable to prosecute suspect
c35f0caa0717570dd3ed839fc2fc9126259139de5eaf8de9dd28e0235433f513,2022-03,Gwent Police,Gwent Police,-2.997067,51.587567,On or near Nightclub,W01001687,Newport 014D,Suspect charged
b35af9595412319a7bbb8892941debf21f2fe165708587dfbdde111485ef2aef,2022-03,Gwent Police,Gwent Police,-3.141769,51.596661,On or near NAPIER STREET,W01001342,Caerphilly 021A,Unable to prosecute suspect
b043f4c2c39f4060049e0624b26f15a500477659f089ffbc588f3dbbf1258eb7,2022-03,Gwent Police,Gwent Police,-3.070020,51.737974,On or near HERBERT'S ROAD,W01001485,Torfaen 002D,Suspect charged
f6e91b25720c144bc1f9f833222f0d2fcedc90c20e073bb4200cd3cb1594392c,2022-03,Gwent Police,Gwent Police,-3.259152,51.544692,On or near TY RHIW,W01001241,Rhondda Cynon Taf 026D,Suspect charged
1a868d3a10b7f9c99b93ef6c91c060f512897c61f50025baf0ed07510beafe46,2022-03,Gwent Police,Gwent Police,-2.998750,51.587292,On or near BANESWELL ROAD,W01001685,Newport 014B,Unable to prosecute suspect
b97d111270a508c9696f2767e8b40699e823d8e9128c91da9f700cd10ec256d3,2022-03,Gwent Police,Gwent Police,-3.198330,51.593741,On or near LAUREL COURT,W01001344,Caerphilly 020C,Unable to prosecute suspect
