Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
bb7703a31ecb2806cf476379a9d8c8d5e57b93fbab5c004c0c5d8ad802d89806,2022-06,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
0704ee8988354107e612f1890a8a3f35ae38f3386cec1cd900d024ddc4cb0715,2022-06,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
acd7a5fb013a91cea9120b357345ebbda3e6c1fefb161253e4ffdb34575b4c90,2022-06,Gwent Police,Gwent Police,-3.141855,51.712823,On or near VICTORIA ROAD,W01001465,Blaenau Gwent 009B,Unable to prosecute suspect
c4aee0d56630e87dae9c74b6985ecbed5e2cb91727946f2855d50895cea0ebbe,2022-06,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
a9c2ea6390237dd7db14da2772b8534d59319ec62bf9fb1b246f6ede39f39791,2022-06,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
52dd29b9b04b70ad552b7417d9c08439ebf83bd0d923e178218fda5c450b07c6,2022-06,Gwent Police,Gwent Police,-3.196221,51.653027,On or near THE GROVE,W01001405,Caerphilly 011E,Unable to prosecute suspect
712af7b519166e4b92d0c8b2bc9a16e3fd9cc1deef01ad2661caef4966e9b3df,2022-06,Gwent Police,Gwent Police,-3.215453,51.588925,On or near HEOL CAE CELYNNEN,W01001371,Caerphilly 022A,Unable to prosecute suspect
b569d86823868b7530a551301c7e292e34eeacae4ccc278167d3b47566f1c796,2022-06,Gwent Police,Gwent Police,-3.160608,51.774752,On or near PARK VIEW,W01001444,Blaenau Gwent 005B,Unable to prosecute suspect
3b7702c28cd28d50f30562174b8a7f5a536da26d5f26224315628a086c273815,2022-06,Gwent Police,Gwent Police,-2.856555,51.761843,On or near PRINCE CHARLES CLOSE,W01001581,Monmouthshire 005E,Unable to prosecute suspect
03d47e514685e21c8100adfa5c9b0608c87a3d855780c1a609aae77a0e1e2608,2022-06,Gwent Police,Gwent Police,-2.666489,51.622666,On or near LEWIS WAY,W01001593,Monmouthshire 008E,Unable to prosecute suspect
e830c06c82dc3d6dd35efb6cce46850b8da36706754d64fbe13ca61c476d8edd,2022-06,Gwent Police,Gwent Police,-2.968906,51.575368,On or near CORPORATION ROAD,W01001647,Newport 015F,Unable to prosecute suspect
04352008b6a73f158ea3b8d14fee74d888cf622a97852f6116a92faa1e9fa455,2022-06,Gwent Police,Gwent Police,-3.010210,51.582060,On or near STOW PARK CIRCLE,W01001629,Newport 017A,Unable to prosecute suspect
e0b961367c9fc276973260e19a6442eb975484c02e56d0feb4ffada0652e12a7,2022-06,Gwent Police,Gwent Police,-2.962115,51.581106,On or near DOWNING STREET,W01001648,Newport 015G,Unable to prosecute suspect
4660f3e39d51ea2d9c3d5cef3fc70c2d7b8f2b84b0d074572e2bd647e0f4ee3b,2022-06,Gwent Police,Gwent Police,-3.207230,51.577698,On or near GRAHAM COURT,W01001422,Caerphilly 022F,Unable to prosecute suspect
54764fc76961e5ba8d6098fdf36126d4caf4ab41f1edbc22223a25c59d433bae,2022-06,Gwent Police,Gwent Police,-3.138606,51.699880,On or near CAE FELIN STREET,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
a0489351bfed4ab1a266396aef6404b0af988e8960a15949fc83c7a2d324f856,2022-06,Gwent Police,Gwent Police,-3.075667,51.769635,On or near CAPEL NEWYDD AVENUE,W01001487,Torfaen 001A,Unable to prosecute suspect
7e8068369f0c721366e66abf9b955651f5f0346ff099d39443720f087123ce78,2022-06,Gwent Police,Gwent Police,-3.130267,51.578807,On or near Police Station,W01001419,Caerphilly 021D,Unable to prosecute suspect
bf1f325ee5b6310470d4170c184d1dc256c8b9dad1862186e0401f8f21647e55,2022-06,Gwent Police,Gwent Police,-3.178165,51.656860,On or near NEWBRIDGE ROAD,W01001401,Caerphilly 011A,Unable to prosecute suspect
82576cf685c8bc2b267200e04bc03ad51b1db17599201c63dce219ee49435dbb,2022-06,Gwent Police,Gwent Police,-2.974391,51.581499,On or near PORTSKEWETT STREET,W01001644,Newport 013C,Unable to prosecute suspect
576c7c425d474d4e94126cb6df78f7fd396a9fb03969a73cb6b91d2e0271d2ca,2022-06,Gwent Police,Gwent Police,-2.984995,51.600006,On or near FILEY ROAD,W01001677,Newport 007C,Unable to prosecute suspect
a4dd9e155ee772e9b86573bc03ed2cbbc6242c437f87a55230478872243acb7c,2022-06,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Unable to prosecute suspect
155e1b3198890788d6ad87505822721f9954289854bd1794bd903899662c7242,2022-06,Gwent Police,Gwent Police,-2.719898,51.807931,On or near CINDERHILL STREET,W01001576,Monmouthshire 004D,Unable to prosecute suspect
24a259ddb3c960db5d0bff288769d09804df9fcba8ecceb0c211b07f1fed43c8,2022-06,Gwent Police,Gwent Police,-3.256658,51.663941,On or near ANEURIN BEVAN AVENUE,W01001414,Caerphilly 008A,Unable to prosecute suspect
954a800f72258bac84766753e3ce781a94147d35c258042d0d1e611a7349761e,2022-06,Gwent Police,Gwent Police,-3.223321,51.779961,On or near WORDSWORTH CLOSE,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
83ba6536ce6ad35591e7bb55f26bf15f0578b02f8ced1537296c4d63e39f27c7,2022-06,Gwent Police,Gwent Police,-2.677139,51.640354,On or near Police Station,W01001587,Monmouthshire 008C,Unable to prosecute suspect
21e9a3423c5dcc0f7ccc4ebcbfb41fcfebb0d1aa11866f915f6287f468034772,2022-06,Gwent Police,Gwent Police,-3.020258,51.658195,On or near ORCHARD LANE,W01001519,Torfaen 007A,Unable to prosecute suspect
4a98f48f04eaae6bde2e5c8b33cccbc326de3f2e8a32c595840c3f1c7d4804b1,2022-06,Gwent Police,Gwent Police,-2.845540,51.766355,On or near MONMOUTH ROAD,W01001581,Monmouthshire 005E,Unable to prosecute suspect
7c0ffa49ef221cb0c83e9ab1754a8cdc455fa29f536869c46bbba171510c1736,2022-06,Gwent Police,Gwent Police,-3.218356,51.777558,On or near TREDEGAR ROAD,W01001459,Blaenau Gwent 007D,Unable to prosecute suspect
c8f81021f8c9a11a524e831003e666088b8402be71b22101a66072c9bf9e7dcc,2022-06,Gwent Police,Gwent Police,-3.143782,51.676721,On or near OAKLAND TERRACE,W01001359,Caerphilly 006D,Unable to prosecute suspect
ab8f295b9cce778e20c9447c1c57fc7a5e95f9a4c3efdf8af59f0a01e2e9236e,2022-06,Gwent Police,Gwent Police,-3.049957,51.660262,On or near TAFF COURT,W01001536,Torfaen 009C,Unable to prosecute suspect
536a89068341f89c29ebe3461fdcf08c02cf81d16e9297f1012a6faba2581422,2022-06,Gwent Police,Gwent Police,-3.259340,51.782979,On or near GRIFFITHS GARDENS,W01001480,Blaenau Gwent 003E,Unable to prosecute suspect
f830501d432d9c85385966cb9dde60c144d0d7315c207c4a3ce28c11abf34928,2022-06,Gwent Police,Gwent Police,-2.980227,51.588455,On or near JEFFREY STREET,W01001690,Newport 013D,Unable to prosecute suspect
73e33920b1f2026e5f12cc60c8eac77b7471b0b04304e351418a82ac171105e7,2022-06,Gwent Police,Gwent Police,-3.028860,51.644129,On or near HENLLYS WAY,W01001532,Torfaen 010E,Unable to prosecute suspect
3f1e652486b1a89350cb0d4ed58d882fc7ba45edf6be6b43d3ca3df42ae9871f,2022-06,Gwent Police,Gwent Police,-3.062478,51.589214,On or near Sports/Recreation Area,W01001672,Newport 009C,Unable to prosecute suspect
5f9b249061d8fce3764bbb8b062855b89b31d5a4fe55d35a2fbbb3fdbb537f60,2022-06,Gwent Police,Gwent Police,-3.269815,51.595129,On or near FARM CLOSE,W01001331,Caerphilly 018B,Unable to prosecute suspect
3b20f4101cdfbf630369377b62f87af1e3f912c19dce7df5b4016fa35f2ab0b0,2022-06,Gwent Police,Gwent Police,-3.042795,51.576874,On or near CHURCHMEAD,W01001637,Newport 016B,Suspect charged
aa5af171ba2bc2ae607c2b666e0dfd00a1787f9b1a3877d894ef2e3de73ca50e,2022-06,Gwent Police,Gwent Police,-3.161150,51.776653,On or near THE RISE,W01001469,Blaenau Gwent 005F,Unable to prosecute suspect
cf2b83893228f375d6c497649613428db972851c2209ef5f601595d3ddd6955a,2022-06,Gwent Police,Gwent Police,-3.125980,51.806101,On or near QUARRY ROAD,W01001562,Monmouthshire 003B,Unable to prosecute suspect
d0b828748e51c3cd7d5d22988df86c7aea057a269c80417144558725fa93c99c,2022-06,Gwent Police,Gwent Police,-3.130368,51.728130,On or near DUKE STREET,W01001436,Blaenau Gwent 008B,Unable to prosecute suspect
b01de340c20ea113bb1924037b589e55ae7d2d9ac899202c2981976903e07567,2022-06,Gwent Police,Gwent Police,-3.208227,51.804772,On or near GORSEDD CLOSE,W01001441,Blaenau Gwent 001B,Unable to prosecute suspect
7641f67bd52d4b925176b198d2219ff55cc7a06f8a5c33e40d2e6f6bc2ce0a97,2022-06,Gwent Police,Gwent Police,-2.981956,51.587676,On or near LLANWERN STREET,W01001692,Newport 011E,Unable to prosecute suspect
0efdb70a2e7d9ae176b40710cd83f95bbfa777a0ef89e62d1f33b318e8de325c,2022-06,Gwent Police,Gwent Police,-2.856225,51.762034,On or near PRINCE CHARLES ROAD,W01001581,Monmouthshire 005E,Unable to prosecute suspect
3eb3f73b71fba61bf5d84dbf6f7f077d43f674c4addd6b19bba780b97a403d53,2022-06,Gwent Police,Gwent Police,-2.941886,51.572989,On or near QUEENSWAY MEADOWS,W01001649,Newport 004D,Unable to prosecute suspect
5887661dfd9da1dede6b2b84f1747ea6d20bf6e50c718b6dffd8296abbe8b316,2022-06,Gwent Police,Gwent Police,-3.230313,51.667637,On or near PWLL TY ALLT,W01001415,Caerphilly 008B,Unable to prosecute suspect
316effb940543e41df57974556265b99bc81894ae6520063f8a09dc94ad4ed1f,2022-06,Gwent Police,Gwent Police,-2.677396,51.629464,On or near STRIGUIL ROAD,W01001584,Monmouthshire 008B,Unable to prosecute suspect
8389a1dc7c1d37fd9f5c671765f1d32e588e330465e715d74f015dc5cebd83ab,2022-06,Gwent Police,Gwent Police,-3.040624,51.635932,On or near BRYNGLAS,W01001535,Torfaen 012D,Unable to prosecute suspect
939d4406ba6076abfd60f20a711cdf51b303ecb40a024254d9b0c9d4e3cae278,2022-06,Gwent Police,Gwent Police,-3.224364,51.801889,On or near PEN Y BRYN,W01001471,Blaenau Gwent 001E,Unable to prosecute suspect
d6f9a1bcaee4410ae460c73486451290837daa2fdbc12ad80a5e3878b3177373,2022-06,Gwent Police,Gwent Police,-3.023782,51.654837,On or near Supermarket,W01001506,Torfaen 010A,Suspect charged
b8c377f6afedb5fbd7b9315a0d875544d0048aa37fa014130b3367b77abe8613,2022-06,Gwent Police,Gwent Police,-2.999308,51.611412,On or near PILLMAWR CIRCLE,W01001655,Newport 002E,Unable to prosecute suspect
63f3dfd22f98344a721ce5ccbf3bb20076cd9d98ae8f0df6d5e728c59483f4c1,2022-06,Gwent Police,Gwent Police,-3.078144,51.545452,On or near Petrol Station,W01001657,Newport 020C,Suspect charged
1bfdc9cd1dfebcac46cf06672e4bfaa6673cc7afdc6058b0672378e495d38541,2022-06,Gwent Police,Gwent Police,-3.238422,51.724244,On or near DAFOLOG TERRACE,W01001386,Caerphilly 002E,Unable to prosecute suspect
01faaf92c78605a0e3f0616b6dc69cd77061b2547a92a9037703eded21040b7f,2022-06,Gwent Police,Gwent Police,-3.159517,51.766680,On or near Parking Area,W01001443,Blaenau Gwent 005A,Unable to prosecute suspect
47ec5a6f91456c4da3d33b53d6adcc7f9ecb054b059929a3537180a90647054c,2022-06,Gwent Police,Gwent Police,-3.000835,51.586312,On or near BLEWITT STREET,W01001685,Newport 014B,Unable to prosecute suspect
82865f0dd7f276ab7c6da0624b4e188c5f13cedc12d9efd3a50bb273c10be0e4,2022-06,Gwent Police,Gwent Police,-3.089784,51.608889,On or near THISTLE WAY,W01001410,Caerphilly 016D,Unable to prosecute suspect
46e6faae4d7ff8bb7f0fa4d7ebc681d3d6be382dffb74d6f470640430ca68fa5,2022-06,Gwent Police,Gwent Police,-2.671109,51.644012,On or near ORCHARD GARDENS,W01001587,Monmouthshire 008C,Unable to prosecute suspect
b49d187300f89ad5e0320c879c43b91890693bb9366e2010f2167a7a4a3e07cd,2022-06,Gwent Police,Gwent Police,-3.244290,51.722815,On or near CHAPEL STREET,W01001384,Caerphilly 002C,Unable to prosecute suspect
7e0e266da2fc03594000cfac2fc7d00c49fae1884c3867f3258ebfbe29285fff,2022-06,Gwent Police,Gwent Police,-3.019121,51.657755,On or near ST DAVID'S ROAD,W01001519,Torfaen 007A,Unable to prosecute suspect
9b46f7fbd6fc9c8647b5ee2316b500ee22552c1786946bfb8180172da1d0d329,2022-06,Gwent Police,Gwent Police,-2.978509,51.577041,On or near ARIEL CLOSE,W01001661,Newport 018C,Unable to prosecute suspect
f71963f95c3e654c2d82960494d1d58cd49e81333a435cee25759a96fc337907,2022-06,Gwent Police,Gwent Police,-3.012921,51.582603,On or near WEST PARK LANE,W01001605,Newport 014A,Unable to prosecute suspect
2588947512cfda8a7090e8e333f1cfe0092a2b506bc23040e5845a4e160205de,2022-06,Gwent Police,Gwent Police,-3.252708,51.662796,On or near ST CATTWG'S AVENUE,W01001418,Caerphilly 008E,Unable to prosecute suspect
e1b67a7bf1e8b7f906d90e0370ed07f3bb265b65d9bd08895df4d6a24092a559,2022-06,Gwent Police,Gwent Police,-3.027721,51.656403,On or near FFORDD CWMBRAN,W01001528,Torfaen 010D,Suspect charged
5bbfbe2b01fe7b38526b6e710ca604fbcd5d30cdd40d32f8199b6367870f6f32,2022-06,Gwent Police,Gwent Police,-2.887350,51.595623,On or near WALTWOOD ROAD,W01001649,Newport 004D,Unable to prosecute suspect
89f637707f41b77ea983eec7274939958a44485c5f80c0fb416f10746e9ba1ca,2022-06,Gwent Police,Gwent Police,-2.890279,51.594783,On or near ELM CLOSE,W01001650,Newport 004E,Unable to prosecute suspect
b064d32dc7cd93a081a366261f39db987ae143d892913eb4d55c3d7a06c15d60,2022-06,Gwent Police,Gwent Police,-3.239679,51.785490,On or near RHOSLAN,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
e1f0a3cb47b0c1098ca97ed960ee9e9a2c4392d2e3a9b52dfbda668fa513daf5,2022-06,Gwent Police,Gwent Police,-3.006040,51.826699,On or near CLOS DURAND,W01001580,Monmouthshire 002E,Unable to prosecute suspect
d217e139a93fab564fec0dc64ec166ec4de8428bc08581494307b313ae56015f,2022-06,Gwent Police,Gwent Police,-3.236318,51.641255,On or near COMMERCIAL STREET,W01001433,Caerphilly 013E,Unable to prosecute suspect
017ad01f74b0c90855403777638483519e0e11890a0de056860dbfba463488b2,2022-06,Gwent Police,Gwent Police,-3.215402,51.782498,On or near ALFRED STREET,W01001458,Blaenau Gwent 004E,Unable to prosecute suspect
d8b266520116e1c31eb8964d8bf0410cdb822877b47f4c5bc4d1c582ac3f694f,2022-06,Gwent Police,Gwent Police,-3.243359,51.721611,On or near MORGAN STREET,W01001384,Caerphilly 002C,Unable to prosecute suspect
b134f4c5bfcba2f8c59df07df3d2d733daab609fdaa306ebc476ce0d8ea62969,2022-06,Gwent Police,Gwent Police,-2.955983,51.585319,On or near ABERTHAW DRIVE,W01001607,Newport 015A,Suspect charged
514b870c2480f5af23019e626a75b8b029877d6f78a34e1866c0a0fd22d5c105,2022-06,Gwent Police,Gwent Police,-2.992073,51.578321,On or near COULSON CLOSE,W01001662,Newport 018D,Unable to prosecute suspect
5cc86a2b1b7bcbf37cfb2997cd6282b82a140f1afbf2646f68f8ccb04bf7ed69,2022-06,Gwent Police,Gwent Police,-3.249826,51.781247,On or near UNITED WAY,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
c751c228d1ded0da561df06e212d56444b4d250767c6c40c3818ac4f079e6798,2022-06,Gwent Police,Gwent Police,-3.193205,51.798910,On or near LANSBURY TERRACE,W01001440,Blaenau Gwent 001A,Unable to prosecute suspect
ddcbcced8c937e71ac914117303f2e8971dc02366bb3c21e39561b6580417204,2022-06,Gwent Police,Gwent Police,-2.950396,51.583189,On or near Pedestrian Subway,W01001645,Newport 015D,Unable to prosecute suspect
ec8bd61c329691d0c31a98831b07861701710224cc3855dd6c8558cbc2ee0533,2022-06,Gwent Police,Gwent Police,-2.899325,51.695994,On or near Sports/Recreation Area,W01001596,Monmouthshire 006E,Unable to prosecute suspect
4a0e2e0dd049b904ed190d2d17d097d59f32e801669b9d8865f066de9615dda3,2022-06,Gwent Police,Gwent Police,-3.258570,51.663534,On or near CLAERWEN,W01001414,Caerphilly 008A,Unable to prosecute suspect
fb6e84344dcc503653206a425e441376d77c71b02f45f6659c8f3f7124f06b58,2022-06,Gwent Police,Gwent Police,-3.028741,51.610177,On or near BLACKWATER CLOSE,W01001621,Newport 003E,Unable to prosecute suspect
8dfa83aacdc754760ba53d70d3375e35bc0c97d8dbe1cf054dbeb294010de8fa,2022-06,Gwent Police,Gwent Police,-3.252688,51.782007,On or near LABURNAM AVENUE,W01001480,Blaenau Gwent 003E,Unable to prosecute suspect
623135e47df9031069fb10407d41434c8a6f4d09f71935ecabb47f9df44c568b,2022-06,Gwent Police,Gwent Police,-3.083032,51.607324,On or near ELM DRIVE,W01001408,Caerphilly 016B,Unable to prosecute suspect
e8db22b8095d66021820bf26beb7b146e68a30581aac4938d770eedfaf3a4e77,2022-06,Gwent Police,Gwent Police,-3.009562,51.640043,On or near POPLAR PLACE,W01001504,Torfaen 013A,Unable to prosecute suspect
236c2e6e4e7d342ea7943cdd0f128d81ef7c14eb144433a7d8aff9150b650264,2022-06,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Unable to prosecute suspect
8294ba380fb1c11bb42203adb4e69ab2ea203c3ab7bc3baea23e84670d17ed58,2022-06,Gwent Police,Gwent Police,-3.231021,51.690010,On or near GREENFIELD STREET,W01001338,Caerphilly 004C,Suspect charged
7afaa4ebf1c2a507895900f7a246c763d8c8e2004048a459609251f9d023dc7a,2022-06,Gwent Police,Gwent Police,-3.265178,51.596060,On or near DAN-Y-GRAIG,W01001330,Caerphilly 018A,Unable to prosecute suspect
3c8ef3d2322ef6e062621996ab80ee496b97d43a9a19d2edf2a538d5839cda46,2022-06,Gwent Police,Gwent Police,-2.712328,51.811718,On or near ALMSHOUSE STREET,W01001554,Monmouthshire 004C,Unable to prosecute suspect
9e91c1b1e3f6e40f6ddb58c028caa51186fa470d71c0f358543e8125286c4490,2022-06,Gwent Police,Gwent Police,-2.909252,51.666480,On or near BARNFIELD CLOSE,W01001565,Monmouthshire 006D,Unable to prosecute suspect
7ee1db575ec312ad553c1edc9021f328e82672fc7770cf027525381e5e9d2bf3,2022-06,Gwent Police,Gwent Police,-3.044124,51.660601,On or near ARAN COURT,W01001538,Torfaen 009D,Unable to prosecute suspect
7db306fd60e8eec94c77831ad19b85e6024afaaaddbf0ecd09cfb8e66988179c,2022-06,Gwent Police,Gwent Police,-2.759519,51.585587,On or near STATION CLOSE,W01001598,Monmouthshire 010F,Unable to prosecute suspect
a41783d75124000da2002d882d0d25aa8384e734588314b3fa543b50d4ca003f,2022-06,Gwent Police,Gwent Police,-2.987887,51.588256,On or near Sports/Recreation Area,W01001693,Newport 013E,Unable to prosecute suspect
e5994c36f32bcc4ecbde94eab57b304d24feb826fd1b18292e138dfd6c6bac2e,2022-06,Gwent Police,Gwent Police,-3.005694,51.582764,On or near STOW HILL,W01001686,Newport 014C,Unable to prosecute suspect
646c7ba2140a646a49a1ecfcc071bb2a81ffde30a6b1b2921b4e9366e18a8b3d,2022-06,Gwent Police,Gwent Police,-2.727491,51.809287,On or near LON ONNEN,W01001553,Monmouthshire 004B,Unable to prosecute suspect
56ec99dbe1eef7956d87e29c9453ca7bc280ddce31eb8d6d02149ddcf613cc56,2022-06,Gwent Police,Gwent Police,-3.017342,51.577017,On or near Sports/Recreation Area,W01001630,Newport 017B,Unable to prosecute suspect
291ce1eaef1cda40c995e21a2f92f6baa24e6fd4d4d80c98a02654cecc02b030,2022-06,Gwent Police,Gwent Police,-3.288599,51.768356,On or near PHILLIPS WALK,W01001428,Caerphilly 001E,Unable to prosecute suspect
e28bf864f09c8b84550a6c6f5c6e66b8de52e65c4605c4b5f912a45485b8dc87,2022-06,Gwent Police,Gwent Police,-3.214894,51.554987,On or near THORNHILL ROAD,W01001426,Caerphilly 024E,Formal action is not in the public interest
188721c47ea02f592dd063bead6504085e0b941f601dcd3601ccc2ab08e81342,2022-06,Gwent Police,Gwent Police,-2.931790,51.591547,On or near WARLOCK CLOSE,W01001666,Newport 010B,Suspect charged
85d43558c71f835083ac82c1fd0210d95fa47b9bf6c0f7a2a4c6e55886ce3f0b,2022-06,Gwent Police,Gwent Police,-3.063834,51.575579,On or near LLWYN DERI CLOSE,W01001635,Newport 016A,Unable to prosecute suspect
49077571d6057493b7c401baa467d2ad1d2e8da1ef89ca354d0daa7aacba5e03,2022-06,Gwent Police,Gwent Police,-3.249548,51.581005,On or near OGMORE COURT,W01001394,Caerphilly 023B,Unable to prosecute suspect
ad555db8e1ba7760ebb23418c681c123de61921bc8842a0f49dfc74cf0a93fbd,2022-06,Gwent Police,Gwent Police,-3.272810,53.062342,On or near Further/Higher Educational Building,W01000207,Denbighshire 015C,Unable to prosecute suspect
1a43bc2877d5dd80b35b2d7e5d875aa268715260e0a6f68b33273c9b3db0792e,2022-06,Gwent Police,Gwent Police,-3.238867,51.578852,On or near ST CENYDD ROAD,W01001399,Caerphilly 023E,Unable to prosecute suspect
6384f535e4a7827a7237feb3ba471dfe8922d8b5107650fe7e88393fd31fc250,2022-06,Gwent Police,Gwent Police,-3.205814,51.670777,On or near TY-ISHA TERRACE,W01001353,Caerphilly 007B,Unable to prosecute suspect
06ce4aeea50793036342bee10209411f3741c9a51c448eced08fdcb3b7091c07,2022-06,Gwent Police,Gwent Police,-3.084418,51.774365,On or near LION STREET,W01001489,Torfaen 001C,Unable to prosecute suspect
4c1554d3da5321fa2e55dfd14a6437f3d916d12be5ab11958bccf7f58429e0f4,2022-06,Gwent Police,Gwent Police,-3.238867,51.578852,On or near ST CENYDD ROAD,W01001399,Caerphilly 023E,Unable to prosecute suspect
c0705d8d5827ded8ea6475febb459c72a9f237946a7fa2885869f72824425505,2022-06,Gwent Police,Gwent Police,-3.209251,51.783424,On or near Pedestrian Subway,W01001456,Blaenau Gwent 004C,Unable to prosecute suspect
269771889c99d15a691c10b6a35707d9be04030b33e021da9d85efb1f63b3f2d,2022-06,Gwent Police,Gwent Police,-3.024656,51.685230,On or near PARK STREET,W01001515,Torfaen 006B,Unable to prosecute suspect
7707d04ce2b3fa46087321d1d37e587c4608c1829e16f450726ac4c473378982,2022-06,Gwent Police,Gwent Police,-3.025637,51.560840,On or near JAMAICA CIRCLE,W01001913,Newport 020F,Unable to prosecute suspect
06893c6fbf21522d88a57b43c55dadc8abee2ad3ea2bf12e5f2ec13b35dfdb08,2022-06,Gwent Police,Gwent Police,-3.033475,51.651983,On or near Sports/Recreation Area,W01001528,Torfaen 010D,Unable to prosecute suspect
f6bf256b64c870a949fca532522596cf2790d3c671c9bc909b742f3851b15f4b,2022-06,Gwent Police,Gwent Police,-2.969056,51.617015,On or near FLAVIUS CLOSE,W01001628,Newport 001F,Unable to prosecute suspect
c68ff397d13e4e3e0bcd6bdd41b52e75cad1b9e9741c3a67be637a6418534fb4,2022-06,Gwent Police,Gwent Police,-3.033331,51.810054,On or near BEECH GROVE,W01001564,Monmouthshire 003D,Unable to prosecute suspect
9ec8004455c3f6a2542e1ddf4ae6614bd8025e6e3b1074c3cbf2e8ff03fa582b,2022-06,Gwent Police,Gwent Police,-3.012824,51.825104,On or near ST MARYS ROAD,W01001580,Monmouthshire 002E,Unable to prosecute suspect
97a0665d2268cc962e2d1a06cb789f630f911d955d14efc8308ab6b8af76fe08,2022-06,Gwent Police,Gwent Police,-3.033475,51.651983,On or near Sports/Recreation Area,W01001528,Torfaen 010D,Unable to prosecute suspect
660dccd487e0ef05e6799effb332641be0b2ea282e79da32c492981cfd16ad22,2022-06,Gwent Police,Gwent Police,-3.009412,51.574064,On or near Petrol Station,W01001629,Newport 017A,Unable to prosecute suspect
f2c82dcb1c9d3520f001af8f54b1dc7c617a10cfeb85135856e65403eade7660,2022-06,Gwent Police,Gwent Police,-3.231651,51.715881,On or near QUEEN'S ROAD,W01001385,Caerphilly 002D,Unable to prosecute suspect
6958d25906e02f8c562aecafdc4078fa284d2b25c54abdc52b7208b5ff7c3fb5,2022-06,Gwent Police,Gwent Police,-3.209828,51.789290,On or near LILIAN GROVE,W01001439,Blaenau Gwent 004B,Unable to prosecute suspect
5cb5ec38b5f9f89c04b91f279e94863e1263792443e9bb11fed9f77c66fd041d,2022-06,Gwent Police,Gwent Police,-3.239152,51.631217,On or near CLOS Y FELIN,W01001434,Caerphilly 013F,Unable to prosecute suspect
33f3d09f9ed54d6da9f8a1afe052b1be72388f8430e1c1a7db4a5ada71e94ac4,2022-06,Gwent Police,Gwent Police,-3.089784,51.608889,On or near THISTLE WAY,W01001410,Caerphilly 016D,Unable to prosecute suspect
43cf44f11cc8c04e307fc6cb906cdaa0d6e1cf54e1ab9cd8604dcc371901b053,2022-06,Gwent Police,Gwent Police,-3.042439,51.694272,On or near BLAENDARE ROAD,W01001496,Torfaen 004B,Unable to prosecute suspect
cb037138dc95e5bb005af1056c6a32f868aa183e68798e0119eca8340292d647,2022-06,Gwent Police,Gwent Police,-3.178895,51.736734,On or near KING STREET,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
0a8891379b3b81c62a8826f36834856f8f482b76415f9d3aac6eb4056447e140,2022-06,Gwent Police,Gwent Police,-3.033475,51.651983,On or near Sports/Recreation Area,W01001528,Torfaen 010D,Unable to prosecute suspect
1a9023cbd0221bc5968b2619800105102e766fa73d0bee119792451f0a3a11b7,2022-06,Gwent Police,Gwent Police,-2.994307,51.570902,On or near Sports/Recreation Area,W01001660,Newport 018B,Suspect charged
edeae7f7081341c2e42e0d85bec8b54ad56aadda18dc3ca44fcb74c6a80d6442,2022-06,Gwent Police,Gwent Police,-3.168677,51.786352,On or near GARN ROAD,W01001467,Blaenau Gwent 005D,Unable to prosecute suspect
dc487f4d37d75a642c77f32b4bcee593601c4c4428a93a4987c63ab04446d902,2022-06,Gwent Police,Gwent Police,-3.221838,51.642890,On or near THE CRESCENT,W01001369,Caerphilly 012D,Unable to prosecute suspect
849eb5922af041b926c15ac2cb775e5cc44bb16df8ca520e54e79a71aabe5a96,2022-06,Gwent Police,Gwent Police,-2.982934,51.594169,On or near DEAN STREET,W01001676,Newport 007B,Unable to prosecute suspect
a6083649aa423379c1a81ec735996c780afad303f4afe577851b5b85409722d5,2022-06,Gwent Police,Gwent Police,-3.016285,51.829929,On or near YSGUBORWEN,W01001558,Monmouthshire 002C,Unable to prosecute suspect
8678c1599cf7dbf739c6f835dc018714bd4188d5ce506efbe782ed8232e68b24,2022-06,Gwent Police,Gwent Police,-2.935923,51.596676,On or near BENBOW ROAD,W01001663,Newport 008C,Unable to prosecute suspect
41945c9b65a6db794fa674d8b023fed89ae015df67b78ec98366952e7699c9af,2022-06,Gwent Police,Gwent Police,-2.995499,51.579227,On or near RUTLAND PLACE,W01001662,Newport 018D,Unable to prosecute suspect
c243d868536076bf15b3b69fc53a6267de258fe10564b8af6697ce287e84a187,2022-06,Gwent Police,Gwent Police,-3.033475,51.651983,On or near Sports/Recreation Area,W01001528,Torfaen 010D,Unable to prosecute suspect
